synID,ID,label,type
1246,11665,,P
1247,11666,,P
1248,11668,,P
1249,11670,,P
1250,11671,,P
1251,11673,,P
1252,11674,,P
1253,11675,,P
1254,11677,,P
1255,11678,,P
1256,11679,,P
1257,11680,,P
1258,11681,,P
1259,11682,,P
1260,11683,,P
1261,11685,,P
1262,11686,,P
1263,11687,,P
1264,11689,,P
1265,11691,,P
1266,11693,,P
1267,11695,,P
1268,11703,,P
1269,11704,,P
1270,11705,,P
1271,11707,,P
1272,11710,,P
1273,11713,,P
1274,11715,,P
1275,11716,,P
1276,11717,,P
1277,11718,,P
1278,11721,,P
1279,11723,,P
1280,11724,,P
1281,11732,,P
1282,11733,,P
1283,11735,,P
1284,11737,,P
1285,11738,,P
1286,11739,,P
1287,11741,,P
1288,11744,,P
1289,11745,,P
1290,11746,,P
1291,11750,,P
1292,11752,,P
1293,11755,,P
1294,11756,,P
1295,11757,,P
1296,11760,,P
1297,11762,,P
1298,11763,,P
1299,11764,,P
1300,11766,,P
1301,11767,,P
1302,11768,,P
1303,11769,,P
1304,11771,,P
1305,11773,,P
1306,11775,,P
1307,11783,,P
1308,11785,,P
1309,11786,,P
1310,11797,,P
1311,11800,,P
1312,11802,,P
1313,11806,,P
1314,11807,,P
1315,11809,,P
1316,11810,,P
1317,11811,,P
1318,11812,,P
1319,11814,,P
1320,11819,,P
1321,11820,,P
1322,11822,,P
1323,11823,,P
1324,11825,,P
1325,11827,,P
1326,11828,,P
1327,11829,,P
1328,11830,,P
1329,11832,,P
1330,11833,,P
1331,11834,,P
1332,11835,,P
1333,11840,,P
1334,11842,,P
1335,11845,,P
1336,11846,,P
1337,11847,,P
1338,11850,,P
1339,11851,,P
1340,11852,,P
1341,11856,,P
1342,11858,,P
1343,11861,,P
1344,11862,,P
1345,11864,,P
1346,11866,,P
1347,11867,,P
1348,11869,,P
1349,11870,,P
1350,11871,,P
1351,11873,,P
1352,11874,,P
1353,11879,,P
1354,11884,,P
1355,11885,,P
1356,11886,,P
1357,11887,,P
1358,11888,,P
1359,11889,,P
1360,11890,,P
1361,11893,,P
1362,11894,,P
1363,11895,,P
1364,11896,,P
1365,11898,,P
1366,11901,,P
1367,11902,,P
1368,11904,,P
1369,11907,,P
1370,11910,,P
1371,11913,,P
1372,11916,,P
1373,11918,,P
1374,11921,,P
1375,11923,,P
1376,11924,,P
1377,11925,,P
1378,11927,,P
1379,11928,,P
1380,11931,,P
1381,11932,,P
1382,11933,,P
1383,11938,,P
1384,11942,,P
1385,11945,,P
1386,11946,,P
1387,11947,,P
1388,11951,,P
1389,11952,,P
1390,11957,,P
1391,11958,,P
1392,11964,,P
1393,11965,,P
1394,11967,,P
1395,11968,,P
1396,11971,,P
1397,11972,,P
1398,11973,,P
1399,11974,,P
1400,11975,,P
1401,11976,,P
1402,11978,,P
1403,11979,,P
1404,11981,,P
1405,11986,,P
1406,11988,,P
1407,11989,,P
1408,11991,,P
1409,11992,,P
1410,11997,,P
1411,11999,,P
1412,12000,,P
1413,12001,,P
1414,12002,,P
1415,12003,,P
1416,12004,,P
1417,12006,,P
1418,12007,,P
1419,12009,,P
1420,12010,,P
1421,12011,,P
1422,12012,,P
1423,12013,,P
1424,12014,,P
1425,12015,,P
1426,12016,,P
1427,12017,,P
1428,12018,,P
1429,12020,,P
1430,12022,,P
1431,12023,,P
1432,12024,,P
1433,12027,,P
1434,12028,,P
1435,12029,,P
1436,12034,,P
1437,12035,,P
1438,12036,,P
1439,12037,,P
1440,12038,,P
1441,12040,,P
1442,12045,,P
1443,12047,,P
1444,12048,,P
1445,12049,,P
1446,12052,,P
1447,12053,,P
1448,12058,,P
1449,12062,,P
1450,12063,,P
1451,12064,,P
1452,12066,,P
1453,12067,,P
1454,12068,,P
1455,12069,,P
1456,12072,,P
1457,12073,,P
1458,12075,,P
1459,12076,,P
1460,12077,,P
1461,12078,,P
1462,12082,,P
1463,12083,,P
1464,12084,,P
1465,12085,,P
1466,12088,,P
1467,12089,,P
1468,12090,,P
1469,12091,,P
1470,12092,,P
1471,12093,,P
1472,12094,,P
1473,12095,,P
1474,12099,,P
1475,12101,,P
1476,12102,,P
1477,12104,,P
1478,12106,,P
1479,12107,,P
1480,12110,,P
1481,12111,,P
1482,12114,,P
1483,12116,,P
1484,12118,,P
1485,12120,,P
1486,12123,,P
1487,12124,,P
1488,12125,,P
1489,12126,,P
1490,12127,,P
1491,12130,,P
1492,12132,,P
1493,12138,,P
1494,12139,,P
1495,12140,,P
1496,12141,,P
1497,12143,,P
1498,12145,,P
1499,12146,,P
1500,12150,,P
1501,12152,,P
1502,12153,,P
1503,12154,,P
1504,12158,,P
1505,12160,,P
1506,12164,,P
1507,12167,,P
1508,12168,,P
1509,12171,,P
1510,12172,,P
1511,12173,,P
1512,12176,,P
1513,12177,,P
1514,12178,,P
1515,12180,,P
1516,12183,,P
1517,12184,,P
1518,12185,,P
1519,12187,,P
1520,12188,,P
1521,12193,,P
1522,12195,,P
1523,12196,,P
1524,12197,,P
1525,12201,,P
1526,12205,,P
1527,12207,,P
1528,12208,,P
1529,12209,,P
1530,12210,,P
1531,12211,,P
1532,12214,,P
1533,12217,,P
1534,12218,,P
1535,12219,,P
1536,12224,,P
1537,12226,,P
1538,12228,,P
1539,12229,,P
1540,12230,,P
1541,12231,,P
1542,12232,,P
1543,12233,,P
1544,12234,,P
1545,12235,,P
1546,12239,,P
1547,12242,,P
1548,12246,,P
1549,12247,,P
1550,12248,,P
1551,12250,,P
1552,12251,,P
1553,12252,,P
1554,12253,,P
1555,12258,,P
1556,12260,,P
1557,12262,,P
1558,12263,,P
1559,12264,,P
1560,12267,,P
1561,12269,,P
1562,12270,,P
1563,12271,,P
1564,12272,,P
1565,12273,,P
1566,12274,,P
1567,12277,,P
1568,12278,,P
1569,12279,,P
1570,12283,,P
1571,12284,,P
1572,12286,,P
1573,12287,,P
1574,12289,,P
1575,12290,,P
1576,12292,,P
1577,12293,,P
1578,12295,,P
1579,12297,,P
1580,12299,,P
1581,12300,,P
1582,12302,,P
1583,12305,,P
1584,12306,,P
1585,12307,,P
1586,12308,,P
1587,12309,,P
1588,12310,,P
1589,12311,,P
1590,12314,,P
1591,12315,,P
1592,12317,,P
1593,12319,,P
1594,12320,,P
1595,12321,,P
1596,12323,,P
1597,12324,,P
1598,85604,,P
1599,85605,,P
1600,85610,,P
1601,85611,,P
1602,85612,,P
1603,85613,,P
1604,85615,,P
1605,85616,,P
1606,85622,,P
1607,85624,,P
1608,85625,,P
1609,85629,,P
1610,85631,,P
1611,85632,,P
1612,85633,,P
1613,85634,,P
1614,85635,,P
1615,85638,,P
1616,85640,,P
1617,85641,,P
1618,85645,,P
1619,85652,,P
1620,85653,,P
1621,85655,,P
1622,85656,,P
1623,85658,,P
1624,85660,,P
1625,85665,,P
1626,85666,,P
1627,85667,,P
1628,85668,,P
1629,85670,,P
1630,85672,,P
1631,85673,,P
1632,85674,,P
1633,85675,,P
1634,85678,,P
1635,85680,,P
1636,85681,,P
1637,85683,,P
1638,85686,,P
1639,85687,,P
1640,85688,,P
1641,85692,,P
1642,85693,,P
1643,85695,,P
1644,85698,,P
1645,85699,,P
1646,85702,,P
1647,85703,,P
1648,85704,,P
1649,85706,,P
1650,85708,,P
1651,85714,,P
1652,85717,,P
1653,85719,,P
1654,85721,,P
1655,85722,,P
1656,85723,,P
1657,85725,,P
1658,85728,,P
1659,85729,,P
1660,85731,,P
1661,85732,,P
1662,85733,,P
1663,85735,,P
1664,85736,,P
1665,85737,,P
1666,85738,,P
1667,85739,,P
1668,85740,,P
1669,85741,,P
1670,85744,,P
1671,85746,,P
1672,85747,,P
1673,85751,,P
1674,85752,,P
1675,85753,,P
1676,85754,,P
1677,85757,,P
1678,85758,,P
1679,85759,,P
1680,85768,,P
1681,85769,,P
1682,85770,,P
1683,85773,,P
1684,85774,,P
1685,85775,,P
1686,85778,,P
1687,85787,,P
1688,85788,,P
1689,85789,,P
1690,85794,,P
1691,85795,,P
1692,85796,,P
1693,85797,,P
1694,85798,,P
1695,85799,,P
1696,85800,,P
1697,85802,,P
1698,85804,,P
1699,85805,,P
1700,85810,,P
1701,85811,,P
1702,85813,,P
1703,85815,,P
1704,85816,,P
1705,85817,,P
1706,85818,,P
1707,85819,,P
1708,85820,,P
1709,85821,,P
1710,85830,,P
1711,85831,,P
1712,85832,,P
1713,85834,,P
1714,85838,,P
1715,85842,,P
1716,85843,,P
1717,85844,,P
1718,85845,,P
1719,85846,,P
1720,85847,,P
1721,85848,,P
1722,85849,,P
1723,85850,,P
1724,85852,,P
1725,85854,,P
1726,85855,,P
1727,85856,,P
1728,85857,,P
1729,85858,,P
1730,85859,,P
1731,85861,,P
1732,85865,,P
1733,85870,,P
1734,85872,,P
1735,85875,,P
1736,85880,,P
1737,85881,,P
1738,85882,,P
1739,85883,,P
1740,85884,,P
1741,85885,,P
1742,85887,,P
1743,85888,,P
1744,85889,,P
1745,85890,,P
1746,85891,,P
1747,85892,,P
1748,85894,,P
1749,85895,,P
1750,85896,,P
1751,85904,,P
1752,85906,,P
1753,85907,,P
1754,85908,,P
1755,85909,,P
1756,85910,,P
1757,85913,,P
1758,85914,,P
1759,85916,,P
1760,85919,,P
1761,85920,,P
1762,85923,,P
1763,85925,,P
1764,85926,,P
1765,85929,,P
1766,85930,,P
1767,85931,,P
1768,85933,,P
1769,85934,,P
1770,85937,,P
1771,85939,,P
1772,85945,,P
1773,85946,,P
1774,85948,,P
1775,85949,,P
1776,85950,,P
1777,85953,,P
1778,85954,,P
1779,85955,,P
1780,85956,,P
1781,85962,,P
1782,85964,,P
1783,85968,,P
1784,85971,,P
1785,85972,,P
1786,85977,,P
1787,85978,,P
1788,85979,,P
1789,85984,,P
1790,85985,,P
1791,85986,,P
1792,85990,,P
1793,85991,,P
1794,85992,,P
1795,85994,,P
1796,85995,,P
1797,85996,,P
1798,85997,,P
1799,85998,,P
1800,85999,,P
1801,86000,,P
1802,86003,,P
1803,86004,,P
1804,86005,,P
1805,86006,,P
1806,86007,,P
1807,86010,,P
1808,86011,,P
1809,86012,,P
1810,86015,,P
1811,86016,,P
1812,86020,,P
1813,86021,,P
1814,86023,,P
1815,86024,,P
1816,86026,,P
1817,86027,,P
1818,86028,,P
1819,86029,,P
1820,86030,,P
1821,86032,,P
1822,86034,,P
1823,86035,,P
1824,86036,,P
1825,86038,,P
1826,86040,,P
1827,86041,,P
1828,86042,,P
1829,86044,,P
1830,86045,,P
1831,86048,,P
1832,86051,,P
1833,86052,,P
1834,86060,,P
1835,86061,,P
1836,86064,,P
1837,86065,,P
1838,86066,,P
1839,86068,,P
1840,86072,,P
1841,86075,,P
1842,86078,,P
1843,86079,,P
1844,86080,,P
1845,86083,,P
1846,86084,,P
1847,86085,,P
1848,86086,,P
1849,86087,,P
1850,86088,,P
1851,86089,,P
1852,86090,,P
1853,86091,,P
1854,86092,,P
1855,86093,,P
1856,86094,,P
1857,86095,,P
1858,86097,,P
1859,86100,,P
1860,86102,,P
1861,86104,,P
1862,86105,,P
1863,86107,,P
1864,86108,,P
1865,86109,,P
1866,86111,,P
1867,86115,,P
1868,86116,,P
1869,86117,,P
1870,86119,,P
1871,86120,,P
1872,86124,,P
1873,86126,,P
1874,86129,,P
1875,86130,,P
1876,86131,,P
1877,86134,,P
1878,86137,,P
1879,86138,,P
1880,86139,,P
1881,86141,,P
1882,86144,,P
1883,86145,,P
1884,86146,,P
1885,86147,,P
1886,86149,,P
1887,86151,,P
1888,86153,,P
1889,86155,,P
1890,86156,,P
1891,86158,,P
1892,86159,,P
1893,86161,,P
1894,86162,,P
1895,86165,,P
1896,86166,,P
1897,86169,,P
1898,86172,,P
1899,86173,,P
1900,86174,,P
1901,86175,,P
1902,86176,,P
1903,86177,,P
1904,86178,,P
1905,86179,,P
1906,86180,,P
1907,86183,,P
1908,86185,,P
1909,86186,,P
1910,86188,,P
1911,86190,,P
1912,86191,,P
1913,86193,,P
1914,86194,,P
1915,86198,,P
1916,86199,,P
1917,86201,,P
1918,86203,,P
1919,86204,,P
1920,86205,,P
1921,86206,,P
1922,86207,,P
1923,86208,,P
1924,86210,,P
1925,86213,,P
1926,86214,,P
1927,86216,,P
1928,86220,,P
1929,86222,,P
1930,86223,,P
1931,86225,,P
1932,86226,,P
1933,86228,,P
1934,86230,,P
1935,86235,,P
1936,86238,,P
1937,86239,,P
1938,86241,,P
1939,86242,,P
1940,86244,,P
1941,86246,,P
1942,86248,,P
1943,86255,,P
1944,86256,,P
1945,86258,,P
1946,86259,,P
1947,86261,,P
1948,86262,,P
1949,86264,,P
1950,86265,,P
1951,86267,,P
1952,86268,,P
1953,86270,,P
1954,86273,,P
1955,86275,,P
1956,86277,,P
1957,86278,,P
1958,86281,,P
1959,86282,,P
1960,86283,,P
1961,86286,,P
1962,86288,,P
1963,86289,,P
1964,86291,,P
1965,86296,,P
1966,86297,,P
1967,86299,,P
1968,86301,,P
1969,86302,,P
1970,86303,,P
1971,86304,,P
1972,86305,,P
1973,86306,,P
1974,86311,,P
1975,86312,,P
1976,86313,,P
1977,86315,,P
1978,86318,,P
1979,86321,,P
1980,86323,,P
1981,86326,,P
1982,86329,,P
1983,86330,,P
1984,86334,,P
1985,86336,,P
1986,86338,,P
1987,86341,,P
1988,86342,,P
1989,86343,,P
1990,86345,,P
1991,86348,,P
1992,86349,,P
1993,86350,,P
1994,86353,,P
1995,86354,,P
1996,86356,,P
1997,86357,,P
1998,86359,,P
1999,86361,,P
2000,86362,,P
2001,86366,,P
2002,86367,,P
2003,86369,,P
2004,86373,,P
2005,86375,,P
2006,86376,,P
2007,86379,,P
2008,86380,,P
2009,86381,,P
2010,86382,,P
2011,86383,,P
2012,86385,,P
2013,86386,,P
2014,86387,,P
2015,86388,,P
2016,86389,,P
2017,86390,,P
2018,86394,,P
2019,86399,,P
2020,86400,,P
2021,86404,,P
2022,86405,,P
2023,86406,,P
2024,86407,,P
2025,86408,,P
2026,86409,,P
2027,86410,,P
2028,86412,,P
2029,86413,,P
2030,86414,,P
2031,86415,,P
2032,86420,,P
2033,86421,,P
2034,86427,,P
2035,86431,,P
2036,86432,,P
2037,86434,,P
2038,86436,,P
2039,86437,,P
2040,86439,,P
2041,86440,,P
2042,86441,,P
2043,86444,,P
2044,86446,,P
2045,86447,,P
2046,86452,,P
2047,86453,,P
2048,86455,,P
2049,86458,,P
2050,86460,,P
2051,86461,,P
2052,86462,,P
2053,86463,,P
2054,86464,,P
2055,86465,,P
2056,86466,,P
2057,86467,,P
2058,86468,,P
2059,86469,,P
2060,86470,,P
2061,86473,,P
2062,86474,,P
2063,86475,,P
2064,86478,,P
2065,86479,,P
2066,86480,,P
2067,86482,,P
2068,86483,,P
2069,86486,,P
2070,86487,,P
2071,86488,,P
2072,86489,,P
2073,86490,,P
2074,86493,,P
2075,86494,,P
2076,86496,,P
2077,86498,,P
2078,86499,,P
2079,86500,,P
2080,86502,,P
2081,86503,,P
2082,86504,,P
2083,86505,,P
2084,86506,,P
2085,86507,,P
2086,86510,,P
2087,86516,,P
2088,86518,,P
2089,86519,,P
2090,86522,,P
2091,86524,,P
2092,86525,,P
2093,86526,,P
2094,86529,,P
2095,86530,,P
2096,86531,,P
2097,86532,,P
2098,86533,,P
2099,86535,,P
2100,86539,,P
2101,86540,,P
2102,86541,,P
2103,86542,,P
2104,86543,,P
2105,86545,,P
2106,86546,,P
2107,86547,,P
2108,86548,,P
2109,86549,,P
2110,86550,,P
2111,86551,,P
2112,86552,,P
2113,86553,,P
2114,86555,,P
2115,86557,,P
2116,86558,,P
2117,86559,,P
2118,86560,,P
2119,86561,,P
2120,86562,,P
2121,86563,,P
2122,86564,,P
2123,86565,,P
2124,86566,,P
2125,86567,,P
2126,86569,,P
2127,86570,,P
2128,86572,,P
2129,86574,,P
2130,86575,,P
2131,86576,,P
2132,86577,,P
2133,86579,,P
2134,86580,,P
2135,86581,,P
2136,86582,,P
2137,86586,,P
2138,86587,,P
2139,86589,,P
2140,86590,,P
2141,86591,,P
2142,86592,,P
2143,86593,,P
2144,86598,,P
2145,86602,,P
2146,86604,,P
2147,86606,,P
2148,86608,,P
2149,86610,,P
2150,86611,,P
2151,86612,,P
2152,86613,,P
2153,86615,,P
2154,86616,,P
2155,86617,,P
2156,86621,,P
2157,86622,,P
2158,86623,,P
2159,86624,,P
2160,86625,,P
2161,86627,,P
2162,86628,,P
2163,86631,,P
2164,86632,,P
2165,86636,,P
2166,86638,,P
2167,86642,,P
2168,86643,,P
2169,86644,,P
2170,86645,,P
2171,86647,,P
2172,86648,,P
2173,86649,,P
2174,86650,,P
2175,86651,,P
2176,86654,,P
2177,86655,,P
2178,86656,,P
2179,86659,,P
2180,86661,,P
2181,86662,,P
2182,86663,,P
2183,86664,,P
2184,86665,,P
2185,86666,,P
2186,86668,,P
2187,86670,,P
2188,86671,,P
2189,86672,,P
2190,86675,,P
2191,86676,,P
2192,86678,,P
2193,86682,,P
2194,86683,,P
2195,86684,,P
2196,86687,,P
2197,86688,,P
2198,86689,,P
2199,86690,,P
2200,86694,,P
2201,86696,,P
2202,86698,,P
2203,86701,,P
2204,86705,,P
2205,86706,,P
2206,86708,,P
2207,86713,,P
2208,86714,,P
2209,86715,,P
2210,86716,,P
2211,86717,,P
2212,86719,,P
2213,86725,,P
2214,86726,,P
2215,86728,,P
2216,86729,,P
2217,86733,,P
2218,86735,,P
2219,86737,,P
2220,86740,,P
2221,86741,,P
2222,86743,,P
2223,86744,,P
2224,86745,,P
2225,86746,,P
2226,86747,,P
2227,86748,,P
2228,86752,,P
2229,86755,,P
2230,86756,,P
2231,86757,,P
2232,86758,,P
2233,86761,,P
2234,86765,,P
2235,86768,,P
2236,86769,,P
2237,86770,,P
2238,86772,,P
2239,86775,,P
2240,86777,,P
2241,86781,,P
2242,86782,,P
2243,86783,,P
2244,86785,,P
2245,86786,,P
2246,86787,,P
2247,86791,,P
2248,86793,,P
2249,86795,,P
2250,86796,,P
2251,86797,,P
2252,86798,,P
2253,86800,,P
2254,86801,,P
2255,86802,,P
2256,86803,,P
2257,86805,,P
2258,86806,,P
2259,86809,,P
2260,86812,,P
2261,86814,,P
2262,86815,,P
2263,86817,,P
2264,86820,,P
2265,86822,,P
2266,86824,,P
2267,86825,,P
2268,86827,,P
2269,86830,,P
2270,86831,,P
2271,86832,,P
2272,86835,,P
2273,86839,,P
2274,86840,,P
2275,86843,,P
2276,86847,,P
2277,86849,,P
2278,86859,,P
2279,86860,,P
2280,86861,,P
2281,86864,,P
2282,86867,,P
2283,86869,,P
2284,86870,,P
2285,86871,,P
2286,86872,,P
2287,86873,,P
2288,86874,,P
2289,86878,,P
2290,86896,,P
2291,86897,,P
2292,86898,,P
2293,86899,,P
2294,86900,,P
2295,86901,,P
2296,86902,,P
2297,86904,,P
2298,86906,,P
2299,86907,,P
2300,86909,,P
2301,86911,,P
2302,86913,,P
2303,86917,,P
2304,86919,,P
2305,86920,,P
2306,86925,,P
2307,86926,,P
2308,86929,,P
2309,86932,,P
2310,86935,,P
2311,86937,,P
2312,86938,,P
2313,86939,,P
2314,86944,,P
2315,86945,,P
2316,86947,,P
2317,86948,,P
2318,86952,,P
2319,86953,,P
2320,86955,,P
2321,86957,,P
2322,86958,,P
2323,116043,,P
2324,116054,,P
2325,116115,,P
2326,116117,,P
2327,116120,,P
2328,116161,,P
2329,116198,,P
2330,116200,,P
2331,116202,,P
2332,116205,,P
2333,116223,,P
2334,116237,,P
2335,116239,,P
2336,116253,,P
2337,116269,,P
2338,116271,,P
2339,116284,,P
2340,116287,,P
2341,116325,,P
2342,116333,,P
2343,116345,,P
2344,116347,,P
2345,116374,,P
2346,116375,,P
2347,116395,,P
2348,116426,,P
2349,116427,,P
2350,116428,,P
2351,116429,,P
2352,116431,,P
2353,116450,,P
2354,116461,,P
2355,116462,,P
2356,116485,,P
2357,116494,,P
2358,116506,,P
2359,116532,,P
2360,116537,,P
2361,116543,,P
2362,116589,,P
2363,116623,,P
2364,116677,,P
2365,116695,,P
2366,116697,,P
2367,116720,,P
2368,116773,,P
2369,116787,,P
2370,116810,,P
2371,116833,,P
2372,116834,,P
2373,116835,,P
2374,116838,,P
2375,116874,,P
2376,116881,,P
2377,116883,,P
2378,116885,,P
2379,116891,,P
2380,116893,,P
2381,116900,,P
2382,116901,,P
2383,116915,,P
2384,116921,,P
2385,116934,,P
2386,116949,,P
2387,116965,,P
2388,117031,,P
2389,117035,,P
2390,117074,,P
2391,117083,,P
2392,117085,,P
2393,117097,,P
2394,117103,,P
2395,117124,,P
2396,117127,,P
2397,117156,,P
2398,117169,,P
2399,117170,,P
2400,117172,,P
2401,117181,,P
2402,117213,,P
2403,117227,,P
2404,117230,,P
2405,117232,,P
2406,117245,,P
2407,117272,,P
2408,117276,,P
2409,117288,,P
2410,117308,,P
2411,117312,,P
2412,117336,,P
2413,117352,,P
2414,117356,,P
2415,117391,,P
2416,117415,,P
2417,117422,,P
2418,117445,,P
2419,117455,,P
2420,117456,,P
2421,117458,,P
2422,117460,,P
2423,117470,,P
2424,117522,,P
2425,117525,,P
2426,117544,,P
2427,117545,,P
2428,117561,,P
2429,117582,,P
2430,117583,,P
2431,117584,,P
2432,117585,,P
2433,117594,,P
2434,117596,,P
2435,117606,,P
2436,117607,,P
2437,117625,,P
2438,117626,,P
2439,117650,,P
2440,117651,,P
2441,117661,,P
2442,117682,,P
2443,117709,,P
2444,117710,,P
2445,117712,,P
2446,117716,,P
2447,117758,,P
2448,117764,,P
2449,117825,,P
2450,117827,,P
2451,117830,,P
2452,117832,,P
2453,117850,,P
2454,117851,,P
2455,117882,,P
2456,117886,,P
2457,117963,,P
2458,117987,,P
2459,117993,,P
2460,118005,,P
2461,118019,,P
2462,118053,,P
2463,118064,,P
2464,118068,,P
2465,118069,,P
2466,118086,,P
2467,118093,,P
2468,118096,,P
2469,118146,,P
2470,118173,,P
2471,118197,,P
2472,118233,,P
2473,118267,,P
2474,118280,,P
2475,118281,,P
2476,118282,,P
2477,118309,,P
2478,118315,,P
2479,118352,,P
2480,118353,,P
2481,118355,,P
2482,118360,,P
2483,118375,,P
2484,118388,,P
2485,118402,,P
2486,118422,,P
2487,118432,,P
2488,118452,,P
2489,118455,,P
2490,118464,,P
2491,118466,,P
2492,118470,,P
2493,118479,,P
2494,118488,,P
2495,118489,,P
2496,118490,,P
2497,118491,,P
2498,118509,,P
2499,118515,,P
2500,118516,,P
2501,118521,,P
2502,118529,,P
2503,118551,,P
2504,118561,,P
2505,118563,,P
2506,118585,,P
2507,118596,,P
2508,118599,,P
2509,118600,,P
2510,118604,,P
2511,118611,,P
2512,118613,,P
2513,118617,,P
2514,118619,,P
2515,118620,,P
2516,118623,,P
2517,118624,,P
2518,118625,,P
2519,118629,,P
2520,118640,,P
2521,118643,,P
2522,118648,,P
2523,118650,,P
2524,118653,,P
2525,118659,,P
2526,118664,,P
2527,118679,,P
2528,118686,,P
2529,118692,,P
2530,118693,,P
2531,118710,,P
2532,118715,,P
2533,118717,,P
2534,118726,,P
2535,118745,,P
2536,118746,,P
2537,118747,,P
2538,118755,,P
2539,118771,,P
2540,118774,,P
2541,118788,,P
2542,118790,,P
2543,118792,,P
2544,118800,,P
2545,118813,,P
2546,118818,,P
2547,118822,,P
2548,118824,,P
2549,118825,,P
2550,118834,,P
2551,118841,,P
2552,156737,,P
2553,156740,,P
2554,156741,,P
2555,156743,,P
2556,156744,,P
2557,156748,,P
2558,156752,,P
2559,156763,,P
2560,156765,,P
2561,156769,,P
2562,156770,,P
2563,156774,,P
2564,156776,,P
2565,156778,,P
2566,156779,,P
2567,156780,,P
2568,156781,,P
2569,156782,,P
2570,156783,,P
2571,156785,,P
2572,156793,,P
2573,156798,,P
2574,156799,,P
2575,156801,,P
2576,156802,,P
2577,156803,,P
2578,156804,,P
2579,156805,,P
2580,156806,,P
2581,156810,,P
2582,156812,,P
2583,156814,,P
2584,156816,,P
2585,156818,,P
2586,156819,,P
2587,156820,,P
2588,156821,,P
2589,156822,,P
2590,156823,,P
2591,156824,,P
2592,156827,,P
2593,156829,,P
2594,156837,,P
2595,156841,,P
2596,156843,,P
2597,156844,,P
2598,156846,,P
2599,156854,,P
2600,156855,,P
2601,156856,,P
2602,156857,,P
2603,156858,,P
2604,156859,,P
2605,156861,,P
2606,156862,,P
2607,156863,,P
2608,156865,,P
2609,156870,,P
2610,156871,,P
2611,156875,,P
2612,156877,,P
2613,156879,,P
2614,156885,,P
2615,156888,,P
2616,156890,,P
2617,156891,,P
2618,156893,,P
2619,156894,,P
2620,156895,,P
2621,156896,,P
2622,156897,,P
2623,156898,,P
2624,156899,,P
2625,156901,,P
2626,156905,,P
2627,156908,,P
2628,156912,,P
2629,156915,,P
2630,156917,,P
2631,156922,,P
2632,156928,,P
2633,156930,,P
2634,156931,,P
2635,156933,,P
2636,156935,,P
2637,156936,,P
2638,156941,,P
2639,156947,,P
2640,156950,,P
2641,156951,,P
2642,156954,,P
2643,156962,,P
2644,156964,,P
2645,156965,,P
2646,156966,,P
2647,156967,,P
2648,156970,,P
2649,156971,,P
2650,156975,,P
2651,156976,,P
2652,156977,,P
2653,156979,,P
2654,156980,,P
2655,156981,,P
2656,156983,,P
2657,156988,,P
2658,156989,,P
2659,156990,,P
2660,156993,,P
2661,156994,,P
2662,156998,,P
2663,156999,,P
2664,157002,,P
2665,157004,,P
2666,157006,,P
2667,157008,,P
2668,157009,,P
2669,157012,,P
2670,157016,,P
2671,157017,,P
2672,157018,,P
2673,157021,,P
2674,157022,,P
2675,157023,,P
2676,157026,,P
2677,157027,,P
2678,157028,,P
2679,157029,,P
2680,157031,,P
2681,157032,,P
2682,157033,,P
2683,157034,,P
2684,157037,,P
2685,157038,,P
2686,157040,,P
2687,157041,,P
2688,157042,,P
2689,157045,,P
2690,157047,,P
2691,157048,,P
2692,157050,,P
2693,157051,,P
2694,157052,,P
2695,157053,,P
2696,157057,,P
2697,157058,,P
2698,157060,,P
2699,157062,,P
2700,157063,,P
2701,157068,,P
2702,157069,,P
2703,157070,,P
2704,157071,,P
2705,157075,,P
2706,157077,,P
2707,157078,,P
2708,157079,,P
2709,157080,,P
2710,157082,,P
2711,157084,,P
2712,157086,,P
2713,157089,,P
2714,157090,,P
2715,157091,,P
2716,157092,,P
2717,157094,,P
2718,157097,,P
2719,157098,,P
2720,157099,,P
2721,157101,,P
2722,157102,,P
2723,157105,,P
2724,157106,,P
2725,157107,,P
2726,157108,,P
2727,157112,,P
2728,157113,,P
2729,157114,,P
2730,157116,,P
2731,157117,,P
2732,157119,,P
2733,157120,,P
2734,157122,,P
2735,157127,,P
2736,157128,,P
2737,157130,,P
2738,157133,,P
2739,157134,,P
2740,157135,,P
2741,157137,,P
2742,157138,,P
2743,157139,,P
2744,157140,,P
2745,157145,,P
2746,157146,,P
2747,157147,,P
2748,157148,,P
2749,157149,,P
2750,157152,,P
2751,157153,,P
2752,157156,,P
2753,157158,,P
2754,157163,,P
2755,157165,,P
2756,157166,,P
2757,157167,,P
2758,157168,,P
2759,158582,,P
2760,158589,,P
2761,158593,,P
2762,158595,,P
2763,158597,,P
2764,158605,,P
2765,158610,,P
2766,158612,,P
2767,158613,,P
2768,158620,,P
2769,158622,,P
2770,158626,,P
2771,158640,,P
2772,158642,,P
2773,158644,,P
2774,158647,,P
2775,158649,,P
2776,158652,,P
2777,158655,,P
2778,158657,,P
2779,158665,,P
2780,158676,,P
2781,158682,,P
2782,158684,,P
2783,158686,,P
2784,158698,,P
2785,158699,,P
2786,158708,,P
2787,158710,,P
2788,158720,,P
2789,158722,,P
2790,158723,,P
2791,158731,,P
2792,158751,,P
2793,158752,,P
2794,158753,,P
2795,158754,,P
2796,158757,,P
2797,158764,,P
2798,158766,,P
2799,158767,,P
