,PanjivaRecordID,label,baseID,expl_1,expl_2,original_score,cur_score
585,123854774001,-1,123854774,-1,-1,1,1
586,124400196006,1,124400196,-1,-1,1,1
587,124001063001,-1,124001063,-1,-1,1,1
588,125542581001,-1,125542581,-1,-1,1,1
589,125086238001,-1,125086238,-1,-1,1,1
590,125515644001,-1,125515644,-1,-1,1,1
591,123389654001,-1,123389654,-1,-1,1,1
592,125471180002,1,125471180,-1,-1,1,1
593,123662250001,-1,123662250,-1,-1,1,1
594,126035460001,-1,126035460,-1,-1,1,1
595,125843129001,-1,125843129,-1,-1,1,1
596,124834498001,-1,124834498,-1,-1,1,1
597,122499861001,-1,122499861,-1,-1,1,1
598,123082006001,-1,123082006,-1,-1,1,1
599,122493054001,1,122493054,-1,-1,1,1
600,124761402001,-1,124761402,-1,-1,1,1
601,123016378001,-1,123016378,-1,-1,1,1
602,124299315002,1,124299315,-1,-1,1,1
603,122289618001,-1,122289618,-1,-1,1,1
604,122620052007,1,122620052,-1,-1,1,1
605,122618968001,-1,122618968,-1,-1,1,1
606,123640013008,1,123640013,-1,-1,1,1
607,122879704001,-1,122879704,-1,-1,1,1
608,122415940001,-1,122415940,-1,-1,1,1
609,125927947006,1,125927947,-1,-1,1,1
610,125927947001,1,125927947,-1,-1,1,1
611,125482959004,1,125482959,-1,-1,1,1
612,124105474001,-1,124105474,-1,-1,1,1
613,124110818001,-1,124110818,-1,-1,1,1
614,123783498001,-1,123783498,-1,-1,1,1
615,124361078001,-1,124361078,-1,-1,1,1
616,122272664007,1,122272664,-1,-1,1,1
617,125927947003,1,125927947,-1,-1,1,1
618,122429283001,-1,122429283,-1,-1,1,1
619,124176157005,1,124176157,-1,-1,1,1
620,126305712001,-1,126305712,-1,-1,1,1
621,125094698001,-1,125094698,-1,-1,1,1
622,122161649001,-1,122161649,-1,-1,1,1
623,122382874001,-1,122382874,-1,-1,1,1
624,125165311003,1,125165311,-1,-1,1,1
625,123081212001,-1,123081212,-1,-1,1,1
626,122791357001,-1,122791357,-1,-1,1,1
627,123475571001,-1,123475571,-1,-1,1,1
628,124488535001,-1,124488535,-1,-1,1,1
629,122528520001,-1,122528520,-1,-1,1,1
630,123333003007,1,123333003,-1,-1,1,1
631,123052597001,-1,123052597,-1,-1,1,1
632,124070400001,-1,124070400,-1,-1,1,1
633,122750373001,1,122750373,-1,-1,1,1
634,126111966001,-1,126111966,-1,-1,1,1
635,122934883001,-1,122934883,-1,-1,1,1
636,122316262001,-1,122316262,-1,-1,1,1
637,122750349006,1,122750349,-1,-1,1,1
638,122832940001,-1,122832940,-1,-1,1,1
639,124425855001,-1,124425855,-1,-1,1,1
640,122700074001,-1,122700074,-1,-1,1,1
641,122055483001,-1,122055483,-1,-1,1,1
642,123524675001,-1,123524675,-1,-1,1,1
643,123372991001,-1,123372991,-1,-1,1,1
644,126007981001,-1,126007981,-1,-1,1,1
645,124041981001,-1,124041981,-1,-1,1,1
646,125797472001,-1,125797472,-1,-1,1,1
647,122205877001,-1,122205877,-1,-1,1,1
648,125194228001,-1,125194228,-1,-1,1,1
649,122550772001,-1,122550772,-1,-1,1,1
650,126609937001,-1,126609937,-1,-1,1,1
651,126300347007,1,126300347,-1,-1,1,1
652,122497194001,-1,122497194,-1,-1,1,1
653,124653711001,-1,124653711,-1,-1,1,1
654,122919866001,-1,122919866,-1,-1,1,1
655,123051226001,-1,123051226,-1,-1,1,1
656,122338155001,1,122338155,-1,-1,1,1
657,123076541001,-1,123076541,-1,-1,1,1
658,126320486003,1,126320486,-1,-1,1,1
659,124264128001,-1,124264128,-1,-1,1,1
660,123446615001,-1,123446615,-1,-1,1,1
661,122579584009,1,122579584,-1,-1,1,1
662,122024491001,-1,122024491,-1,-1,1,1
663,125587541001,-1,125587541,-1,-1,1,1
664,126167840001,-1,126167840,-1,-1,1,1
665,124415916005,1,124415916,-1,-1,1,1
666,124840439003,1,124840439,-1,-1,1,1
667,123919887001,-1,123919887,-1,-1,1,1
668,124812956006,1,124812956,-1,-1,1,1
669,124867481001,-1,124867481,-1,-1,1,1
670,122981308001,-1,122981308,-1,-1,1,1
671,122723461001,-1,122723461,-1,-1,1,1
672,125180097001,-1,125180097,-1,-1,1,1
673,122931709001,-1,122931709,-1,-1,1,1
674,124493641001,-1,124493641,-1,-1,1,1
675,125868848001,-1,125868848,-1,-1,1,1
676,122955174001,-1,122955174,-1,-1,1,1
677,122899716001,-1,122899716,-1,-1,1,1
678,123181384001,-1,123181384,-1,-1,1,1
679,123751533001,-1,123751533,-1,-1,1,1
680,126097096001,-1,126097096,-1,-1,1,1
681,126327432001,-1,126327432,-1,-1,1,1
682,124358635001,-1,124358635,-1,-1,1,1
683,125595350003,1,125595350,-1,-1,1,1
684,123676165001,-1,123676165,-1,-1,1,1
685,124880911001,-1,124880911,-1,-1,1,1
686,124164297001,-1,124164297,-1,-1,1,1
687,123411736001,-1,123411736,-1,-1,1,1
688,122601361001,-1,122601361,-1,-1,1,1
689,122451571004,1,122451571,-1,-1,1,1
690,125835495001,-1,125835495,-1,-1,1,1
691,122383295001,-1,122383295,-1,-1,1,1
692,122206769001,-1,122206769,-1,-1,1,1
693,122608628006,1,122608628,-1,-1,1,1
694,126608993001,-1,126608993,-1,-1,1,1
695,123842912001,-1,123842912,-1,-1,1,1
696,122100927006,1,122100927,-1,-1,1,1
697,125712519001,-1,125712519,-1,-1,1,1
698,122378064001,1,122378064,-1,-1,1,1
699,123297057001,-1,123297057,-1,-1,1,1
700,122100927001,1,122100927,-1,-1,1,1
701,123395966001,-1,123395966,-1,-1,1,1
702,125165311009,1,125165311,-1,-1,1,1
703,125306124001,-1,125306124,-1,-1,1,1
704,124905413001,-1,124905413,-1,-1,1,1
705,125332614005,1,125332614,-1,-1,1,1
706,126147794001,-1,126147794,-1,-1,1,1
707,124784009001,-1,124784009,-1,-1,1,1
708,125307632001,-1,125307632,-1,-1,1,1
709,122270325001,-1,122270325,-1,-1,1,1
710,124082079001,-1,124082079,-1,-1,1,1
711,122904711001,-1,122904711,-1,-1,1,1
712,122150459001,-1,122150459,-1,-1,1,1
713,1224930540010,1,1224930540,-1,-1,1,1
714,122668531001,-1,122668531,-1,-1,1,1
715,122091679001,-1,122091679,-1,-1,1,1
716,124209801001,-1,124209801,-1,-1,1,1
717,125899189001,-1,125899189,-1,-1,1,1
718,122883939009,1,122883939,-1,-1,1,1
719,122360812006,1,122360812,-1,-1,1,1
720,124383491001,-1,124383491,-1,-1,1,1
721,126311855007,1,126311855,-1,-1,1,1
722,122692061001,-1,122692061,-1,-1,1,1
723,124008788001,-1,124008788,-1,-1,1,1
724,122008685007,1,122008685,-1,-1,1,1
725,123028088001,-1,123028088,-1,-1,1,1
726,122481761001,-1,122481761,-1,-1,1,1
727,124942239001,-1,124942239,-1,-1,1,1
728,122647037001,-1,122647037,-1,-1,1,1
729,122226096001,-1,122226096,-1,-1,1,1
730,123398498001,-1,123398498,-1,-1,1,1
731,122750380004,1,122750380,-1,-1,1,1
732,122378064002,1,122378064,-1,-1,1,1
733,122720822001,-1,122720822,-1,-1,1,1
734,125132665001,-1,125132665,-1,-1,1,1
735,123423855001,-1,123423855,-1,-1,1,1
736,122957635001,-1,122957635,-1,-1,1,1
737,123640013002,1,123640013,-1,-1,1,1
738,125523013001,-1,125523013,-1,-1,1,1
739,124037844001,-1,124037844,-1,-1,1,1
740,126114836001,-1,126114836,-1,-1,1,1
741,126325768001,-1,126325768,-1,-1,1,1
742,123090956001,-1,123090956,-1,-1,1,1
743,123361833001,-1,123361833,-1,-1,1,1
744,122163429001,-1,122163429,-1,-1,1,1
745,126454326007,1,126454326,-1,-1,1,1
746,122667533003,1,122667533,-1,-1,1,1
747,126329510001,-1,126329510,-1,-1,1,1
748,122951982001,-1,122951982,-1,-1,1,1
749,124539998001,-1,124539998,-1,-1,1,1
750,124554111001,-1,124554111,-1,-1,1,1
751,123703268001,-1,123703268,-1,-1,1,1
752,122444621009,1,122444621,-1,-1,1,1
753,126289994001,-1,126289994,-1,-1,1,1
754,122620052002,1,122620052,-1,-1,1,1
755,122878685001,-1,122878685,-1,-1,1,1
756,124151205001,-1,124151205,-1,-1,1,1
757,122872357001,-1,122872357,-1,-1,1,1
758,126328500001,-1,126328500,-1,-1,1,1
759,124837239001,-1,124837239,-1,-1,1,1
760,122132724001,-1,122132724,-1,-1,1,1
761,122004330001,-1,122004330,-1,-1,1,1
762,122999532001,-1,122999532,-1,-1,1,1
763,1250187300010,1,1250187300,-1,-1,1,1
764,122883939003,1,122883939,-1,-1,1,1
765,126549776001,1,126549776,-1,-1,1,1
766,125403200001,-1,125403200,-1,-1,1,1
767,124746794001,-1,124746794,-1,-1,1,1
768,124752533001,-1,124752533,-1,-1,1,1
769,126458110001,-1,126458110,-1,-1,1,1
770,1248129560010,1,1248129560,-1,-1,1,1
771,122599837001,1,122599837,-1,-1,1,1
772,122378064007,1,122378064,-1,-1,1,1
773,124675979001,-1,124675979,-1,-1,1,1
774,122444621008,1,122444621,-1,-1,1,1
775,126323026001,-1,126323026,-1,-1,1,1
776,122897906001,-1,122897906,-1,-1,1,1
777,124112302001,-1,124112302,-1,-1,1,1
778,123956870001,-1,123956870,-1,-1,1,1
779,122111282001,-1,122111282,-1,-1,1,1
780,1222325970010,1,1222325970,-1,-1,1,1
781,122850222001,-1,122850222,-1,-1,1,1
782,125013327001,-1,125013327,-1,-1,1,1
783,126112559003,1,126112559,-1,-1,1,1
784,122110110004,1,122110110,-1,-1,1,1
785,125928794001,-1,125928794,-1,-1,1,1
786,126453143001,-1,126453143,-1,-1,1,1
787,123044814001,-1,123044814,-1,-1,1,1
788,124782183001,-1,124782183,-1,-1,1,1
789,122194338001,-1,122194338,-1,-1,1,1
790,122206827001,-1,122206827,-1,-1,1,1
791,125511085001,-1,125511085,-1,-1,1,1
792,126506435001,-1,126506435,-1,-1,1,1
793,124742446001,-1,124742446,-1,-1,1,1
794,124874464001,-1,124874464,-1,-1,1,1
795,1259279470010,1,1259279470,-1,-1,1,1
796,125147886001,-1,125147886,-1,-1,1,1
797,122865329001,-1,122865329,-1,-1,1,1
798,122477492001,1,122477492,-1,-1,1,1
799,122009515001,-1,122009515,-1,-1,1,1
800,125549711001,-1,125549711,-1,-1,1,1
801,126319554001,-1,126319554,-1,-1,1,1
802,122376215001,-1,122376215,-1,-1,1,1
803,122449507001,-1,122449507,-1,-1,1,1
804,125316335001,-1,125316335,-1,-1,1,1
805,125272864001,-1,125272864,-1,-1,1,1
806,122843903001,-1,122843903,-1,-1,1,1
807,122773054001,-1,122773054,-1,-1,1,1
808,124677560001,-1,124677560,-1,-1,1,1
809,123144755001,-1,123144755,-1,-1,1,1
810,124429406002,1,124429406,-1,-1,1,1
811,125292143001,-1,125292143,-1,-1,1,1
812,1222411550010,1,1222411550,-1,-1,1,1
813,126539296001,-1,126539296,-1,-1,1,1
814,124601812001,-1,124601812,-1,-1,1,1
815,126605048001,-1,126605048,-1,-1,1,1
816,125968782001,-1,125968782,-1,-1,1,1
817,125630050003,1,125630050,-1,-1,1,1
818,122245627001,-1,122245627,-1,-1,1,1
819,124235804001,-1,124235804,-1,-1,1,1
820,126330278001,-1,126330278,-1,-1,1,1
821,126283219001,-1,126283219,-1,-1,1,1
822,125730681001,-1,125730681,-1,-1,1,1
823,124400196007,1,124400196,-1,-1,1,1
824,125784383001,-1,125784383,-1,-1,1,1
825,122663194001,-1,122663194,-1,-1,1,1
826,122831003003,1,122831003,-1,-1,1,1
827,124914826001,-1,124914826,-1,-1,1,1
828,126311855008,1,126311855,-1,-1,1,1
829,126187197001,-1,126187197,-1,-1,1,1
830,122501682001,-1,122501682,-1,-1,1,1
831,122255052001,-1,122255052,-1,-1,1,1
832,124025689001,-1,124025689,-1,-1,1,1
833,124429406008,1,124429406,-1,-1,1,1
834,126179503001,1,126179503,-1,-1,1,1
835,122906037005,1,122906037,-1,-1,1,1
836,1235320570010,1,1235320570,-1,-1,1,1
837,125269364001,-1,125269364,-1,-1,1,1
838,122723944001,-1,122723944,-1,-1,1,1
839,122940022001,-1,122940022,-1,-1,1,1
840,122315764004,1,122315764,-1,-1,1,1
841,122883939002,1,122883939,-1,-1,1,1
842,123007020002,1,123007020,-1,-1,1,1
843,122908474001,-1,122908474,-1,-1,1,1
844,123264691001,-1,123264691,-1,-1,1,1
845,122817484001,-1,122817484,-1,-1,1,1
846,125214995001,-1,125214995,-1,-1,1,1
847,125761811001,-1,125761811,-1,-1,1,1
848,123082055009,1,123082055,-1,-1,1,1
849,122106526001,-1,122106526,-1,-1,1,1
850,124176831001,-1,124176831,-1,-1,1,1
851,123090096001,-1,123090096,-1,-1,1,1
852,124104389001,-1,124104389,-1,-1,1,1
853,124658097001,-1,124658097,-1,-1,1,1
854,124612790001,-1,124612790,-1,-1,1,1
855,122734460001,-1,122734460,-1,-1,1,1
856,122974705001,-1,122974705,-1,-1,1,1
857,123592733001,-1,123592733,-1,-1,1,1
858,125893571001,-1,125893571,-1,-1,1,1
859,125689637001,-1,125689637,-1,-1,1,1
860,126133520001,-1,126133520,-1,-1,1,1
861,123687116001,-1,123687116,-1,-1,1,1
862,122374082001,-1,122374082,-1,-1,1,1
863,125124093001,-1,125124093,-1,-1,1,1
864,123760857001,-1,123760857,-1,-1,1,1
865,125415635001,-1,125415635,-1,-1,1,1
866,122474212006,1,122474212,-1,-1,1,1
867,122688087001,-1,122688087,-1,-1,1,1
868,122865296001,-1,122865296,-1,-1,1,1
869,122232824006,1,122232824,-1,-1,1,1
870,124305364001,-1,124305364,-1,-1,1,1
871,125927947008,1,125927947,-1,-1,1,1
872,124335474001,-1,124335474,-1,-1,1,1
873,124746475001,-1,124746475,-1,-1,1,1
874,125165311006,1,125165311,-1,-1,1,1
875,124812956001,1,124812956,-1,-1,1,1
876,125630050006,1,125630050,-1,-1,1,1
877,124739065001,-1,124739065,-1,-1,1,1
878,124221412001,-1,124221412,-1,-1,1,1
879,125087531001,-1,125087531,-1,-1,1,1
880,1263118550010,1,1263118550,-1,-1,1,1
881,122688085001,-1,122688085,-1,-1,1,1
882,122110110008,1,122110110,-1,-1,1,1
883,1227503490010,1,1227503490,-1,-1,1,1
884,126021234001,-1,126021234,-1,-1,1,1
885,122444542003,1,122444542,-1,-1,1,1
886,126290332001,-1,126290332,-1,-1,1,1
887,122347918001,-1,122347918,-1,-1,1,1
888,122716153001,-1,122716153,-1,-1,1,1
889,122608628008,1,122608628,-1,-1,1,1
890,122581881001,-1,122581881,-1,-1,1,1
891,122114418005,1,122114418,-1,-1,1,1
892,122232597001,1,122232597,-1,-1,1,1
893,123156064001,-1,123156064,-1,-1,1,1
894,1261795030010,1,1261795030,-1,-1,1,1
895,123440085001,-1,123440085,-1,-1,1,1
896,122213490001,-1,122213490,-1,-1,1,1
897,123650246001,-1,123650246,-1,-1,1,1
898,122315702001,-1,122315702,-1,-1,1,1
899,126154020001,-1,126154020,-1,-1,1,1
900,122137633001,-1,122137633,-1,-1,1,1
901,122713908001,-1,122713908,-1,-1,1,1
902,123381527001,-1,123381527,-1,-1,1,1
903,123075831001,-1,123075831,-1,-1,1,1
904,122592274001,-1,122592274,-1,-1,1,1
905,122793879001,-1,122793879,-1,-1,1,1
906,123588959001,1,123588959,-1,-1,1,1
907,122616578001,-1,122616578,-1,-1,1,1
908,123973347006,1,123973347,-1,-1,1,1
909,123988950001,-1,123988950,-1,-1,1,1
910,125215666001,-1,125215666,-1,-1,1,1
911,126179503008,1,126179503,-1,-1,1,1
912,122025328001,-1,122025328,-1,-1,1,1
913,123064953001,-1,123064953,-1,-1,1,1
914,125808691001,-1,125808691,-1,-1,1,1
915,123502903001,-1,123502903,-1,-1,1,1
916,122667533008,1,122667533,-1,-1,1,1
917,122514543001,-1,122514543,-1,-1,1,1
918,123188437001,-1,123188437,-1,-1,1,1
919,122852493001,-1,122852493,-1,-1,1,1
920,125063597009,1,125063597,-1,-1,1,1
921,123112885001,-1,123112885,-1,-1,1,1
922,122204519001,-1,122204519,-1,-1,1,1
923,125941683001,-1,125941683,-1,-1,1,1
924,123026741001,-1,123026741,-1,-1,1,1
925,123230562001,-1,123230562,-1,-1,1,1
926,122576517001,-1,122576517,-1,-1,1,1
927,122543534001,-1,122543534,-1,-1,1,1
928,125768245001,-1,125768245,-1,-1,1,1
929,123987228005,1,123987228,-1,-1,1,1
930,122230964001,-1,122230964,-1,-1,1,1
931,123330287001,-1,123330287,-1,-1,1,1
932,122184106001,-1,122184106,-1,-1,1,1
933,123221970001,-1,123221970,-1,-1,1,1
934,123639683007,1,123639683,-1,-1,1,1
935,123171611001,-1,123171611,-1,-1,1,1
936,123640013009,1,123640013,-1,-1,1,1
937,122535101001,-1,122535101,-1,-1,1,1
938,122338082001,-1,122338082,-1,-1,1,1
939,126411608001,-1,126411608,-1,-1,1,1
940,123635192001,-1,123635192,-1,-1,1,1
941,125063426001,-1,125063426,-1,-1,1,1
942,126615347001,-1,126615347,-1,-1,1,1
943,124008586004,1,124008586,-1,-1,1,1
944,122709405001,-1,122709405,-1,-1,1,1
945,125134111001,-1,125134111,-1,-1,1,1
946,122308243001,-1,122308243,-1,-1,1,1
947,124022008001,-1,124022008,-1,-1,1,1
948,124262878001,-1,124262878,-1,-1,1,1
949,126590913001,-1,126590913,-1,-1,1,1
950,126585141001,-1,126585141,-1,-1,1,1
951,122666400001,-1,122666400,-1,-1,1,1
952,125842482001,-1,125842482,-1,-1,1,1
953,123644867009,1,123644867,-1,-1,1,1
954,121998283001,-1,121998283,-1,-1,1,1
955,123126844001,-1,123126844,-1,-1,1,1
956,123972561004,1,123972561,-1,-1,1,1
957,124611832001,-1,124611832,-1,-1,1,1
958,122034807001,-1,122034807,-1,-1,1,1
959,123351898001,-1,123351898,-1,-1,1,1
960,122579584001,1,122579584,-1,-1,1,1
961,122453128001,-1,122453128,-1,-1,1,1
962,122797922001,-1,122797922,-1,-1,1,1
963,122338155004,1,122338155,-1,-1,1,1
964,122115056001,-1,122115056,-1,-1,1,1
965,124986998001,-1,124986998,-1,-1,1,1
966,123034499006,1,123034499,-1,-1,1,1
967,123481120001,-1,123481120,-1,-1,1,1
968,123206283001,-1,123206283,-1,-1,1,1
969,123873375001,-1,123873375,-1,-1,1,1
970,123231413001,-1,123231413,-1,-1,1,1
971,124736068001,-1,124736068,-1,-1,1,1
972,126112559004,1,126112559,-1,-1,1,1
973,122620052005,1,122620052,-1,-1,1,1
974,122109364008,1,122109364,-1,-1,1,1
975,124094964001,-1,124094964,-1,-1,1,1
976,122493510001,-1,122493510,-1,-1,1,1
977,124945700001,-1,124945700,-1,-1,1,1
978,125018730007,1,125018730,-1,-1,1,1
979,123259135001,-1,123259135,-1,-1,1,1
980,125083028001,-1,125083028,-1,-1,1,1
981,1255953500010,1,1255953500,-1,-1,1,1
982,125390199001,-1,125390199,-1,-1,1,1
983,122194289001,-1,122194289,-1,-1,1,1
984,122444782001,-1,122444782,-1,-1,1,1
985,126317048001,-1,126317048,-1,-1,1,1
986,124400196008,1,124400196,-1,-1,1,1
987,123130473001,-1,123130473,-1,-1,1,1
988,123034499008,1,123034499,-1,-1,1,1
989,124235813001,-1,124235813,-1,-1,1,1
990,122906037007,1,122906037,-1,-1,1,1
991,122729129001,-1,122729129,-1,-1,1,1
992,122481110005,1,122481110,-1,-1,1,1
993,123120231008,1,123120231,-1,-1,1,1
994,122109364007,1,122109364,-1,-1,1,1
995,125326401001,-1,125326401,-1,-1,1,1
996,126112559008,1,126112559,-1,-1,1,1
997,122791496001,-1,122791496,-1,-1,1,1
998,126299444001,-1,126299444,-1,-1,1,1
999,126022672001,-1,126022672,-1,-1,1,1
1000,124110259001,-1,124110259,-1,-1,1,1
1001,122322140001,-1,122322140,-1,-1,1,1
1002,122583001001,-1,122583001,-1,-1,1,1
1003,1224653340010,1,1224653340,-1,-1,1,1
1004,123319511001,-1,123319511,-1,-1,1,1
1005,123360526001,-1,123360526,-1,-1,1,1
1006,122826527001,-1,122826527,-1,-1,1,1
1007,125792276001,-1,125792276,-1,-1,1,1
1008,123639683002,1,123639683,-1,-1,1,1
1009,125295361001,-1,125295361,-1,-1,1,1
1010,122740249001,-1,122740249,-1,-1,1,1
1011,122383294001,-1,122383294,-1,-1,1,1
1012,122844484001,-1,122844484,-1,-1,1,1
1013,124757090001,-1,124757090,-1,-1,1,1
1014,122871191001,-1,122871191,-1,-1,1,1
1015,122448540001,-1,122448540,-1,-1,1,1
1016,1236869050010,1,1236869050,-1,-1,1,1
1017,123861921001,-1,123861921,-1,-1,1,1
1018,125561630008,1,125561630,-1,-1,1,1
1019,125767184001,-1,125767184,-1,-1,1,1
1020,123178927003,1,123178927,-1,-1,1,1
1021,124400844001,-1,124400844,-1,-1,1,1
1022,122740231001,-1,122740231,-1,-1,1,1
1023,122706840001,-1,122706840,-1,-1,1,1
1024,122843436001,-1,122843436,-1,-1,1,1
1025,123703633001,-1,123703633,-1,-1,1,1
1026,123413040001,-1,123413040,-1,-1,1,1
1027,122338155008,1,122338155,-1,-1,1,1
1028,122576572001,-1,122576572,-1,-1,1,1
1029,122444542008,1,122444542,-1,-1,1,1
1030,122622328001,-1,122622328,-1,-1,1,1
1031,126097108001,-1,126097108,-1,-1,1,1
1032,126287315001,-1,126287315,-1,-1,1,1
1033,122444542005,1,122444542,-1,-1,1,1
1034,123987228009,1,123987228,-1,-1,1,1
1035,122869204001,-1,122869204,-1,-1,1,1
1036,122474335001,-1,122474335,-1,-1,1,1
1037,125471180005,1,125471180,-1,-1,1,1
1038,123009097001,-1,123009097,-1,-1,1,1
1039,123146581001,-1,123146581,-1,-1,1,1
1040,122717067002,1,122717067,-1,-1,1,1
1041,124840439008,1,124840439,-1,-1,1,1
1042,123167111001,-1,123167111,-1,-1,1,1
1043,126083025001,-1,126083025,-1,-1,1,1
1044,1251653110010,1,1251653110,-1,-1,1,1
1045,125135714001,-1,125135714,-1,-1,1,1
1046,124840439005,1,124840439,-1,-1,1,1
1047,123540309001,-1,123540309,-1,-1,1,1
1048,126464369001,-1,126464369,-1,-1,1,1
1049,123136700001,-1,123136700,-1,-1,1,1
1050,122109364006,1,122109364,-1,-1,1,1
1051,122599837008,1,122599837,-1,-1,1,1
1052,122528629001,-1,122528629,-1,-1,1,1
1053,125104275001,-1,125104275,-1,-1,1,1
1054,122114418008,1,122114418,-1,-1,1,1
1055,124299719001,-1,124299719,-1,-1,1,1
1056,123160570001,-1,123160570,-1,-1,1,1
1057,122778644001,-1,122778644,-1,-1,1,1
1058,122315764007,1,122315764,-1,-1,1,1
1059,122444542002,1,122444542,-1,-1,1,1
1060,122579584006,1,122579584,-1,-1,1,1
1061,124850928001,-1,124850928,-1,-1,1,1
1062,124535106001,-1,124535106,-1,-1,1,1
1063,122629287001,-1,122629287,-1,-1,1,1
1064,124041843001,-1,124041843,-1,-1,1,1
1065,126597552005,1,126597552,-1,-1,1,1
1066,124834074001,-1,124834074,-1,-1,1,1
1067,125585771001,-1,125585771,-1,-1,1,1
1068,124426231001,-1,124426231,-1,-1,1,1
1069,126482521001,-1,126482521,-1,-1,1,1
1070,122493054003,1,122493054,-1,-1,1,1
1071,123091893001,-1,123091893,-1,-1,1,1
1072,124467452001,-1,124467452,-1,-1,1,1
1073,123705376001,-1,123705376,-1,-1,1,1
1074,122375476001,-1,122375476,-1,-1,1,1
1075,122982958001,-1,122982958,-1,-1,1,1
1076,125640129001,-1,125640129,-1,-1,1,1
1077,122338678001,-1,122338678,-1,-1,1,1
1078,125478953001,-1,125478953,-1,-1,1,1
1079,123640013003,1,123640013,-1,-1,1,1
1080,122981947001,-1,122981947,-1,-1,1,1
1081,122983512001,-1,122983512,-1,-1,1,1
1082,125351082001,-1,125351082,-1,-1,1,1
1083,124306423001,-1,124306423,-1,-1,1,1
1084,123207891001,-1,123207891,-1,-1,1,1
1085,123588959009,1,123588959,-1,-1,1,1
1086,123178927007,1,123178927,-1,-1,1,1
1087,122750380002,1,122750380,-1,-1,1,1
1088,125063597008,1,125063597,-1,-1,1,1
1089,122396050001,-1,122396050,-1,-1,1,1
1090,122978510001,-1,122978510,-1,-1,1,1
1091,122725196001,-1,122725196,-1,-1,1,1
1092,123555552001,-1,123555552,-1,-1,1,1
1093,123009058001,-1,123009058,-1,-1,1,1
1094,122608628009,1,122608628,-1,-1,1,1
1095,126196344001,-1,126196344,-1,-1,1,1
1096,122504273001,-1,122504273,-1,-1,1,1
1097,1252789970010,1,1252789970,-1,-1,1,1
1098,125278997005,1,125278997,-1,-1,1,1
1099,123892562001,-1,123892562,-1,-1,1,1
1100,123336621001,-1,123336621,-1,-1,1,1
1101,123987228004,1,123987228,-1,-1,1,1
1102,122579584007,1,122579584,-1,-1,1,1
1103,125299483001,-1,125299483,-1,-1,1,1
1104,124248717001,-1,124248717,-1,-1,1,1
1105,124757864001,-1,124757864,-1,-1,1,1
1106,124107494001,-1,124107494,-1,-1,1,1
1107,122301809001,-1,122301809,-1,-1,1,1
1108,124812956002,1,124812956,-1,-1,1,1
1109,124082128001,-1,124082128,-1,-1,1,1
1110,126515869001,-1,126515869,-1,-1,1,1
1111,125428355001,-1,125428355,-1,-1,1,1
1112,126132726006,1,126132726,-1,-1,1,1
1113,122380568001,-1,122380568,-1,-1,1,1
1114,124323906001,-1,124323906,-1,-1,1,1
1115,126549776005,1,126549776,-1,-1,1,1
1116,125496904001,-1,125496904,-1,-1,1,1
1117,124757726001,-1,124757726,-1,-1,1,1
1118,1223506410010,1,1223506410,-1,-1,1,1
1119,124039535001,-1,124039535,-1,-1,1,1
1120,124153650001,-1,124153650,-1,-1,1,1
1121,122236796001,-1,122236796,-1,-1,1,1
1122,122665421001,-1,122665421,-1,-1,1,1
1123,122589933001,-1,122589933,-1,-1,1,1
1124,1261125590010,1,1261125590,-1,-1,1,1
1125,123818564001,-1,123818564,-1,-1,1,1
1126,122853630001,-1,122853630,-1,-1,1,1
1127,126019131001,-1,126019131,-1,-1,1,1
1128,122000402001,-1,122000402,-1,-1,1,1
1129,126634587001,-1,126634587,-1,-1,1,1
1130,122309649001,-1,122309649,-1,-1,1,1
1131,123740141001,-1,123740141,-1,-1,1,1
1132,122316046001,-1,122316046,-1,-1,1,1
1133,122313521001,-1,122313521,-1,-1,1,1
1134,125745652001,-1,125745652,-1,-1,1,1
1135,123644867001,1,123644867,-1,-1,1,1
1136,122504136009,1,122504136,-1,-1,1,1
1137,123161814001,-1,123161814,-1,-1,1,1
1138,126088201001,-1,126088201,-1,-1,1,1
1139,123224245001,-1,123224245,-1,-1,1,1
1140,125902770001,-1,125902770,-1,-1,1,1
1141,124555761001,-1,124555761,-1,-1,1,1
1142,1226200520010,1,1226200520,-1,-1,1,1
1143,124132583001,-1,124132583,-1,-1,1,1
1144,122206603001,1,122206603,-1,-1,1,1
1145,122831003004,1,122831003,-1,-1,1,1
1146,124594394001,-1,124594394,-1,-1,1,1
1147,122842369001,-1,122842369,-1,-1,1,1
1148,124804584001,-1,124804584,-1,-1,1,1
1149,122469498001,-1,122469498,-1,-1,1,1
1150,123779157001,-1,123779157,-1,-1,1,1
1151,122832074001,-1,122832074,-1,-1,1,1
1152,126366887001,-1,126366887,-1,-1,1,1
1153,124768727001,-1,124768727,-1,-1,1,1
1154,122667367001,-1,122667367,-1,-1,1,1
1155,122717067007,1,122717067,-1,-1,1,1
1156,123221948001,-1,123221948,-1,-1,1,1
1157,122946235003,1,122946235,-1,-1,1,1
1158,125052478001,-1,125052478,-1,-1,1,1
1159,122031154001,-1,122031154,-1,-1,1,1
1160,122444542004,1,122444542,-1,-1,1,1
1161,124429406003,1,124429406,-1,-1,1,1
1162,122886717001,1,122886717,-1,-1,1,1
1163,125127263001,-1,125127263,-1,-1,1,1
1164,122232597008,1,122232597,-1,-1,1,1
